long,lat,group,order,region,subregion,avgvac
-94.06821442,31.32360268,2695,78282,texas,san augustine,0.965514276
-94.05102539,31.23192787,2695,78283,texas,san augustine,0.965514276
-94.06821442,31.1803627,2695,78284,texas,san augustine,0.965514276
-94.05102539,31.15171432,2695,78285,texas,san augustine,0.965514276
-94.13123322,31.12306786,2695,78286,texas,san augustine,0.965514276
-94.33750153,31.2491188,2695,78287,texas,san augustine,0.965514276
-94.33750153,31.37516785,2695,78288,texas,san augustine,0.965514276
-94.32604218,31.43819237,2695,78289,texas,san augustine,0.965514276
-94.33750153,31.47830009,2695,78290,texas,san augustine,0.965514276
-94.33177185,31.62726974,2695,78291,texas,san augustine,0.965514276
-94.37760925,31.65018845,2695,78292,texas,san augustine,0.965514276
-94.40052795,31.67310715,2695,78293,texas,san augustine,0.965514276
-95.20266724,30.83658981,2696,78295,texas,san jacinto,0.945642367
-95.14537048,30.80794144,2696,78296,texas,san jacinto,0.945642367
-95.13964844,30.76783371,2696,78297,texas,san jacinto,0.945642367
-95.15110016,30.73345757,2696,78298,texas,san jacinto,0.945642367
-95.11099243,30.68188858,2696,78299,texas,san jacinto,0.945642367
-95.05370331,30.68762016,2696,78300,texas,san jacinto,0.945642367
-95.03077698,30.67615891,2696,78301,texas,san jacinto,0.945642367
-95.0250473,30.59021759,2696,78302,texas,san jacinto,0.945642367
-94.83597565,30.56156921,2696,78303,texas,san jacinto,0.945642367
-94.85888672,30.53865051,2696,78304,texas,san jacinto,0.945642367
-94.85888672,30.49854279,2696,78305,texas,san jacinto,0.945642367
-95.16828918,30.35530472,2696,78306,texas,san jacinto,0.945642367
-95.23131561,30.33811569,2696,78307,texas,san jacinto,0.945642367
-95.24850464,30.38968086,2696,78308,texas,san jacinto,0.945642367
-95.28861237,30.41259956,2696,78309,texas,san jacinto,0.945642367
-95.34590912,30.48708534,2696,78310,texas,san jacinto,0.945642367
-95.3745575,30.52719307,2696,78311,texas,san jacinto,0.945642367
-95.38028717,30.85950851,2696,78312,texas,san jacinto,0.945642367
-95.35736084,30.88815498,2696,78313,texas,san jacinto,0.945642367
-95.35163116,30.86523628,2696,78314,texas,san jacinto,0.945642367
-95.31726074,30.91107368,2696,78315,texas,san jacinto,0.945642367
-95.27715302,30.91680336,2696,78316,texas,san jacinto,0.945642367
-95.24277496,30.9053421,2696,78317,texas,san jacinto,0.945642367
-95.23704529,30.85950851,2696,78318,texas,san jacinto,0.945642367
-95.20266724,30.83658981,2696,78319,texas,san jacinto,0.945642367
-97.5345993,28.17806435,2697,78321,texas,san patricio,0.969708783
-97.52314758,28.17233467,2697,78322,texas,san patricio,0.969708783
-97.49449921,28.1895237,2697,78323,texas,san patricio,0.969708783
-97.4257431,28.12649918,2697,78324,texas,san patricio,0.969708783
-97.32833862,28.15514565,2697,78325,texas,san patricio,0.969708783
-97.2882309,28.10358047,2697,78326,texas,san patricio,0.969708783
-97.25385284,28.0749321,2697,78327,texas,san patricio,0.969708783
-97.13926697,27.8915844,2697,78328,texas,san patricio,0.969708783
-97.19656372,27.85720825,2697,78329,texas,san patricio,0.969708783
-97.23094177,27.84001923,2697,78330,texas,san patricio,0.969708783
-97.24812317,27.84001923,2697,78331,texas,san patricio,0.969708783
-97.2710495,27.8686676,2697,78332,texas,san patricio,0.969708783
-97.29396057,27.88012695,2697,78333,texas,san patricio,0.969708783
-97.3168869,27.88012695,2697,78334,texas,san patricio,0.969708783
-97.356987,27.87439728,2697,78335,texas,san patricio,0.969708783
-97.39136505,27.8915844,2697,78336,texas,san patricio,0.969708783
-97.40855408,27.89731598,2697,78337,texas,san patricio,0.969708783
-97.48876953,27.88012695,2697,78338,texas,san patricio,0.969708783
-97.51168823,27.89731598,2697,78339,texas,san patricio,0.969708783
-97.54033661,27.89731598,2697,78340,texas,san patricio,0.969708783
-97.56898499,27.8915844,2697,78341,texas,san patricio,0.969708783
-97.54606628,27.86293793,2697,78342,texas,san patricio,0.969708783
-97.60336304,27.8686676,2697,78343,texas,san patricio,0.969708783
-97.60909271,27.8915844,2697,78344,texas,san patricio,0.969708783
-97.62627411,27.8915844,2697,78345,texas,san patricio,0.969708783
-97.64920044,27.87439728,2697,78346,texas,san patricio,0.969708783
-97.69503784,27.9145031,2697,78347,texas,san patricio,0.969708783
-97.78097534,27.94888115,2697,78348,texas,san patricio,0.969708783
-97.80389404,27.94888115,2697,78349,texas,san patricio,0.969708783
-97.81536102,27.97179985,2697,78350,texas,san patricio,0.969708783
-97.80389404,27.99471664,2697,78351,texas,san patricio,0.969708783
-97.80389404,28.02336693,2697,78352,texas,san patricio,0.969708783
-97.82108307,28.04055405,2697,78353,texas,san patricio,0.969708783
-97.86692047,28.04055405,2697,78354,texas,san patricio,0.969708783
-97.90129852,28.0520134,2697,78355,texas,san patricio,0.969708783
-97.91275787,28.08066177,2697,78356,texas,san patricio,0.969708783
-97.91275787,28.10358047,2697,78357,texas,san patricio,0.969708783
-97.86692047,28.14368629,2697,78358,texas,san patricio,0.969708783
-97.82108307,28.17233467,2697,78359,texas,san patricio,0.969708783
-97.68930817,28.16087532,2697,78360,texas,san patricio,0.969708783
-97.56898499,28.14368629,2697,78361,texas,san patricio,0.969708783
-97.5345993,28.17806435,2697,78362,texas,san patricio,0.969708783
-98.4570694,31.01993561,2698,78364,texas,san saba,0.939814815
-98.44561005,31.00847435,2698,78365,texas,san saba,0.939814815
-98.4570694,30.96836853,2698,78366,texas,san saba,0.939814815
-98.42269135,30.93972206,2698,78367,texas,san saba,0.939814815
-98.45133972,30.91107368,2698,78368,texas,san saba,0.939814815
-98.97272491,30.91107368,2698,78369,texas,san saba,0.939814815
-99.09877777,30.91680336,2698,78370,texas,san saba,0.939814815
-99.09877777,30.93972206,2698,78371,texas,san saba,0.939814815
-99.09305573,31.46684265,2698,78372,texas,san saba,0.939814815
-98.98418427,31.49549103,2698,78373,texas,san saba,0.939814815
-98.98992157,31.47257233,2698,78374,texas,san saba,0.939814815
-98.96700287,31.45538521,2698,78375,texas,san saba,0.939814815
-98.94981384,31.46111107,2698,78376,texas,san saba,0.939814815
-98.92116547,31.44392395,2698,78377,texas,san saba,0.939814815
-98.88105774,31.45538521,2698,78378,texas,san saba,0.939814815
-98.85813904,31.43246651,2698,78379,texas,san saba,0.939814815
-98.82376099,31.42100525,2698,78380,texas,san saba,0.939814815
-98.79511261,31.42100525,2698,78381,texas,san saba,0.939814815
-98.77219391,31.38089752,2698,78382,texas,san saba,0.939814815
-98.74927521,31.43246651,2698,78383,texas,san saba,0.939814815
-98.70916748,31.41527748,2698,78384,texas,san saba,0.939814815
-98.70916748,31.35797882,2698,78385,texas,san saba,0.939814815
-98.66905975,31.37516785,2698,78386,texas,san saba,0.939814815
-98.65187073,31.35797882,2698,78387,texas,san saba,0.939814815
-98.6576004,31.33506012,2698,78388,texas,san saba,0.939814815
-98.5945816,31.32360268,2698,78389,texas,san saba,0.939814815
-98.62322235,31.28349495,2698,78390,texas,san saba,0.939814815
-98.61749268,31.26630783,2698,78391,texas,san saba,0.939814815
-98.5945816,31.26630783,2698,78392,texas,san saba,0.939814815
-98.57738495,31.2262001,2698,78393,texas,san saba,0.939814815
-98.56019592,31.20901299,2698,78394,texas,san saba,0.939814815
-98.49717712,31.16890526,2698,78395,texas,san saba,0.939814815
-98.54301453,31.1345253,2698,78396,texas,san saba,0.939814815
-98.53154755,31.1116066,2698,78397,texas,san saba,0.939814815
-98.48571014,31.12879562,2698,78398,texas,san saba,0.939814815
-98.45133972,31.09441948,2698,78399,texas,san saba,0.939814815
-98.47425842,31.08296204,2698,78400,texas,san saba,0.939814815
-98.46852875,31.04858208,2698,78401,texas,san saba,0.939814815
-98.4570694,31.01993561,2698,78402,texas,san saba,0.939814815
-100.9780807,31.07150078,2699,78404,texas,schleicher,1
-100.6973343,31.08296204,2699,78405,texas,schleicher,1
-100.1186447,31.0886879,2699,78406,texas,schleicher,1
-100.1186447,30.68762016,2699,78407,texas,schleicher,1
-100.9723511,30.68762016,2699,78408,texas,schleicher,1
-100.9780807,31.07150078,2699,78409,texas,schleicher,1
-101.1843491,32.52108383,2700,78411,texas,scurry,0.973544974
-101.1786194,32.94507217,2700,78412,texas,scurry,0.973544974
-101.0239182,32.95653534,2700,78413,texas,scurry,0.973544974
-100.6514969,32.95653534,2700,78414,texas,scurry,0.973544974
-100.6572266,32.52108383,2700,78415,texas,scurry,0.973544974
-101.1843491,32.52108383,2700,78416,texas,scurry,0.973544974
-99.47119904,32.9622612,2701,78418,texas,shackelford,0.793650794
-99.09305573,32.9622612,2701,78419,texas,shackelford,0.793650794
-99.09305573,32.52108383,2701,78420,texas,shackelford,0.793650794
-99.1159668,32.52108383,2701,78421,texas,shackelford,0.793650794
-99.6259079,32.52108383,2701,78422,texas,shackelford,0.793650794
-99.6259079,32.95653534,2701,78423,texas,shackelford,0.793650794
-99.47119904,32.9622612,2701,78424,texas,shackelford,0.793650794
-94.40052795,31.67310715,2702,78426,texas,shelby,0.937330952
-94.46355438,31.87364197,2702,78427,texas,shelby,0.937330952
-94.52657318,31.99396133,2702,78428,texas,shelby,0.937330952
-94.01091766,31.98823547,2702,78429,texas,shelby,0.937330952
-93.95935059,31.93666649,2702,78430,texas,shelby,0.937330952
-93.90778351,31.89082909,2702,78431,texas,shelby,0.937330952
-93.87340546,31.85645294,2702,78432,texas,shelby,0.937330952
-93.87340546,31.82780457,2702,78433,texas,shelby,0.937330952
-93.84475708,31.80488777,2702,78434,texas,shelby,0.937330952
-93.83329773,31.78769684,2702,78435,texas,shelby,0.937330952
-93.83329773,31.75905037,2702,78436,texas,shelby,0.937330952
-93.8161087,31.73040199,2702,78437,texas,shelby,0.937330952
-93.79891968,31.71321297,2702,78438,texas,shelby,0.937330952
-93.81037903,31.69602585,2702,78439,texas,shelby,0.937330952
-93.82756805,31.68456459,2702,78440,texas,shelby,0.937330952
-93.8390274,31.67310715,2702,78441,texas,shelby,0.937330952
-93.8390274,31.65018845,2702,78442,texas,shelby,0.937330952
-93.82183838,31.638731,2702,78443,texas,shelby,0.937330952
-93.82756805,31.62726974,2702,78444,texas,shelby,0.937330952
-93.8390274,31.6158123,2702,78445,texas,shelby,0.937330952
-93.84475708,31.59862328,2702,78446,texas,shelby,0.937330952
-93.82183838,31.58143234,2702,78447,texas,shelby,0.937330952
-93.91351318,31.63299942,2702,78448,texas,shelby,0.937330952
-93.97653961,31.58716202,2702,78449,texas,shelby,0.937330952
-94.02810669,31.61008072,2702,78450,texas,shelby,0.937330952
-94.07966614,31.638731,2702,78451,texas,shelby,0.937330952
-94.30312347,31.66737556,2702,78452,texas,shelby,0.937330952
-94.40052795,31.67310715,2702,78453,texas,shelby,0.937330952
-102.158371,36.49168396,2703,78455,texas,sherman,0.920407637
-102.0151367,36.49168396,2703,78456,texas,sherman,0.920407637
-101.6255264,36.49168396,2703,78457,texas,sherman,0.920407637
-101.6255264,36.05050278,2703,78458,texas,sherman,0.920407637
-102.1641083,36.05623245,2703,78459,texas,sherman,0.920407637
-102.158371,36.49168396,2703,78460,texas,sherman,0.920407637
-94.99066925,32.38930511,2704,78462,texas,smith,0.947436061
-94.99066925,32.14866257,2704,78463,texas,smith,0.947436061
-95.47196198,32.15439224,2704,78464,texas,smith,0.947436061
-95.4834137,32.1830368,2704,78465,texas,smith,0.947436061
-95.47768402,32.21741867,2704,78466,texas,smith,0.947436061
-95.48914337,32.24606323,2704,78467,texas,smith,0.947436061
-95.47196198,32.32054901,2704,78468,texas,smith,0.947436061
-95.47196198,32.36065674,2704,78469,texas,smith,0.947436061
-95.47196198,32.37784576,2704,78470,texas,smith,0.947436061
-95.51779175,32.43514252,2704,78471,texas,smith,0.947436061
-95.60946655,32.50962448,2704,78472,texas,smith,0.947436061
-95.60946655,32.65286255,2704,78473,texas,smith,0.947436061
-95.60373688,32.71016312,2704,78474,texas,smith,0.947436061
-95.5750885,32.69297028,2704,78475,texas,smith,0.947436061
-95.51779175,32.64713669,2704,78476,texas,smith,0.947436061
-95.46050262,32.63567352,2704,78477,texas,smith,0.947436061
-95.43757629,32.63567352,2704,78478,texas,smith,0.947436061
-95.32872009,32.61848831,2704,78479,texas,smith,0.947436061
-95.28861237,32.59556961,2704,78480,texas,smith,0.947436061
-95.22558594,32.58983612,2704,78481,texas,smith,0.947436061
-95.21412659,32.57838058,2704,78482,texas,smith,0.947436061
-95.18547821,32.58411026,2704,78483,texas,smith,0.947436061
-95.17401886,32.59556961,2704,78484,texas,smith,0.947436061
-95.15110016,32.59556961,2704,78485,texas,smith,0.947436061
-95.14537048,32.57838058,2704,78486,texas,smith,0.947436061
-95.12818146,32.57265091,2704,78487,texas,smith,0.947436061
-95.09381104,32.57838058,2704,78488,texas,smith,0.947436061
-95.05943298,32.56119156,2704,78489,texas,smith,0.947436061
-95.04223633,32.57265091,2704,78490,texas,smith,0.947436061
-95.0250473,32.56119156,2704,78491,texas,smith,0.947436061
-95.03650665,32.53827286,2704,78492,texas,smith,0.947436061
-95.01932526,32.53254318,2704,78493,texas,smith,0.947436061
-94.99639893,32.54973221,2704,78494,texas,smith,0.947436061
-94.99066925,32.38930511,2704,78495,texas,smith,0.947436061
-97.61481476,32.32627869,2705,78497,texas,somervell,0.946623094
-97.61481476,32.21741867,2705,78498,texas,somervell,0.946623094
-97.8611908,32.09136581,2705,78499,texas,somervell,0.946623094
-97.93567657,32.24606323,2705,78500,texas,somervell,0.946623094
-97.78670502,32.32627869,2705,78501,texas,somervell,0.946623094
-97.61481476,32.32627869,2705,78502,texas,somervell,0.946623094
-98.4341507,26.79150581,2706,78504,texas,starr,0.99694119
-98.32528687,26.79150581,2706,78505,texas,starr,0.99694119
-98.5945816,26.25865555,2706,78506,texas,starr,0.99694119
-98.62895966,26.25865555,2706,78507,texas,starr,0.99694119
-98.64041901,26.24146652,2706,78508,texas,starr,0.99694119
-98.66905975,26.2471962,2706,78509,texas,starr,0.99694119
-98.74354553,26.31022072,2706,78510,texas,starr,0.99694119
-98.74927521,26.32741165,2706,78511,texas,starr,0.99694119
-98.77219391,26.33886909,2706,78512,texas,starr,0.99694119
-98.80657196,26.35032845,2706,78513,texas,starr,0.99694119
-98.82949066,26.36751747,2706,78514,texas,starr,0.99694119
-98.86386871,26.37324715,2706,78515,texas,starr,0.99694119
-98.90970612,26.36751747,2706,78516,texas,starr,0.99694119
-98.93261719,26.37897682,2706,78517,texas,starr,0.99694119
-98.96700287,26.3847065,2706,78518,texas,starr,0.99694119
-98.98992157,26.40189552,2706,78519,texas,starr,0.99694119
-99.04721832,26.41335487,2706,78520,texas,starr,0.99694119
-99.07012939,26.39616585,2706,78521,texas,starr,0.99694119
-99.09877777,26.4076252,2706,78522,texas,starr,0.99694119
-99.10450745,26.43054199,2706,78523,texas,starr,0.99694119
-99.09877777,26.48210907,2706,78524,texas,starr,0.99694119
-99.15607452,26.55086517,2706,78525,texas,starr,0.99694119
-99.15607452,26.58524132,2706,78526,texas,starr,0.99694119
-99.03575897,26.67691612,2706,78527,texas,starr,0.99694119
-98.96700287,26.79150581,2706,78528,texas,starr,0.99694119
-98.4341507,26.79150581,2706,78529,texas,starr,0.99694119
-99.09305573,32.9622612,2707,78531,texas,stephens,0.955555556
-98.94408417,32.96799088,2707,78532,texas,stephens,0.955555556
-98.57738495,32.96799088,2707,78533,texas,stephens,0.955555556
-98.57738495,32.52108383,2707,78534,texas,stephens,0.955555556
-99.09305573,32.52108383,2707,78535,texas,stephens,0.955555556
-99.09305573,32.9622612,2707,78536,texas,stephens,0.955555556
-100.8233795,32.0741806,2708,78538,texas,sterling,1
-100.8291092,31.69029427,2708,78539,texas,sterling,1
-100.8577652,31.69602585,2708,78540,texas,sterling,1
-100.8749466,31.5699749,2708,78541,texas,sterling,1
-101.0869446,31.55851746,2708,78542,texas,sterling,1
-101.2702942,31.55278587,2708,78543,texas,sterling,1
-101.2645645,31.65018845,2708,78544,texas,sterling,1
-101.2645645,32.0741806,2708,78545,texas,sterling,1
-101.1843491,32.0741806,2708,78546,texas,sterling,1
-100.8233795,32.0741806,2708,78547,texas,sterling,1
-100.508255,33.38051987,2709,78549,texas,stonewall,0.844444444
-99.98686981,33.38625336,2709,78550,texas,stonewall,0.844444444
-99.98686981,32.9622612,2709,78551,texas,stonewall,0.844444444
-100.1530228,32.95653534,2709,78552,texas,stonewall,0.844444444
-100.5025253,32.9622612,2709,78553,texas,stonewall,0.844444444
-100.508255,33.38051987,2709,78554,texas,stonewall,0.844444444
-100.9666214,30.25790215,2710,78556,texas,sutton,0.963636364
-100.9723511,30.68762016,2710,78557,texas,sutton,0.963636364
-100.1186447,30.68762016,2710,78558,texas,sutton,0.963636364
-100.112915,30.25790215,2710,78559,texas,sutton,0.963636364
-100.6973343,30.25217056,2710,78560,texas,sutton,0.963636364
-100.9666214,30.25790215,2710,78561,texas,sutton,0.963636364
-101.4937439,34.30871201,2711,78563,texas,swisher,0.977614379
-101.5567703,34.30871201,2711,78564,texas,swisher,0.977614379
-102.0323257,34.30298233,2711,78565,texas,swisher,0.977614379
-102.0323257,34.74989319,2711,78566,texas,swisher,0.977614379
-101.6197968,34.74989319,2711,78567,texas,swisher,0.977614379
-101.4937439,34.7441597,2711,78568,texas,swisher,0.977614379
-101.4937439,34.30871201,2711,78569,texas,swisher,0.977614379
-97.39709473,32.99090958,2712,78571,texas,tarrant,0.916006129
-97.03613281,32.99090958,2712,78572,texas,tarrant,0.916006129
-97.03040314,32.53827286,2712,78573,texas,tarrant,0.916006129
-97.09342957,32.53827286,2712,78574,texas,tarrant,0.916006129
-97.55179596,32.54973221,2712,78575,texas,tarrant,0.916006129
-97.55179596,32.99090958,2712,78576,texas,tarrant,0.916006129
-97.39709473,32.99090958,2712,78577,texas,tarrant,0.916006129
-99.63162994,32.0741806,2713,78579,texas,taylor,0.954576522
-99.72903442,32.0741806,2713,78580,texas,taylor,0.954576522
-100.1472931,32.0741806,2713,78581,texas,taylor,0.954576522
-100.1415634,32.52108383,2713,78582,texas,taylor,0.954576522
-99.6259079,32.52108383,2713,78583,texas,taylor,0.954576522
-99.63162994,32.0741806,2713,78584,texas,taylor,0.954576522
-101.7401123,30.63032532,2714,78586,texas,terrell,0.974358974
-101.6942749,30.63032532,2714,78587,texas,terrell,0.974358974
-101.6427155,30.61886406,2714,78588,texas,terrell,0.974358974
-101.6484375,30.60167503,2714,78589,texas,terrell,0.974358974
-101.6369858,30.55011177,2714,78590,texas,terrell,0.974358974
-101.6828232,30.45843697,2714,78591,texas,terrell,0.974358974
-101.7114716,30.44697952,2714,78592,texas,terrell,0.974358974
-101.7172012,30.41259956,2714,78593,texas,terrell,0.974358974
-101.6484375,30.33811569,2714,78594,texas,terrell,0.974358974
-101.7057343,30.32665443,2714,78595,texas,terrell,0.974358974
-101.757309,30.26362991,2714,78596,texas,terrell,0.974358974
-101.7515717,29.7651577,2714,78597,texas,terrell,0.974358974
-101.7974091,29.78234673,2714,78598,texas,terrell,0.974358974
-101.8203278,29.78234673,2714,78599,texas,terrell,0.974358974
-101.9349213,29.7651577,2714,78600,texas,terrell,0.974358974
-101.9635696,29.80526543,2714,78601,texas,terrell,0.974358974
-102.0495148,29.77661514,2714,78602,texas,terrell,0.974358974
-102.221405,29.83964157,2714,78603,texas,terrell,0.974358974
-102.2729645,29.86256027,2714,78604,texas,terrell,0.974358974
-102.3245316,29.86828995,2714,78605,texas,terrell,0.974358974
-102.5709076,30.05163765,2714,78606,texas,terrell,0.974358974
-102.5709076,30.27508926,2714,78607,texas,terrell,0.974358974
-102.3474503,30.28082085,2714,78608,texas,terrell,0.974358974
-102.3531799,30.57302666,2714,78609,texas,terrell,0.974358974
-102.1469116,30.58448792,2714,78610,texas,terrell,0.974358974
-102.1469116,30.64178276,2714,78611,texas,terrell,0.974358974
-101.7401123,30.63032532,2714,78612,texas,terrell,0.974358974
-102.0609665,33.39197922,2715,78614,texas,terry,0.783289242
-102.0666962,32.9622612,2715,78615,texas,terry,0.783289242
-102.2099457,32.95653534,2715,78616,texas,terry,0.783289242
-102.5880966,32.95653534,2715,78617,texas,terry,0.783289242
-102.5995483,33.39197922,2715,78618,texas,terry,0.783289242
-102.0609665,33.39197922,2715,78619,texas,terry,0.783289242
-99.09305573,32.9622612,2716,78621,texas,throckmorton,0.977777778
-99.47119904,32.9622612,2716,78622,texas,throckmorton,0.977777778
-99.47119904,33.38625336,2716,78623,texas,throckmorton,0.977777778
-98.94981384,33.38625336,2716,78624,texas,throckmorton,0.977777778
-98.94408417,32.96799088,2716,78625,texas,throckmorton,0.977777778
-99.09305573,32.9622612,2716,78626,texas,throckmorton,0.977777778
-94.81305695,33.39197922,2717,78628,texas,titus,0.986717472
-94.81878662,33.00236893,2717,78629,texas,titus,0.986717472
-94.85316467,33.0310173,2717,78630,texas,titus,0.986717472
-94.92192078,33.07112503,2717,78631,texas,titus,0.986717472
-94.94483185,33.10549927,2717,78632,texas,titus,0.986717472
-95.05370331,33.09977341,2717,78633,texas,titus,0.986717472
-95.09954071,33.08258438,2717,78634,texas,titus,0.986717472
-95.13391113,33.053936,2717,78635,texas,titus,0.986717472
-95.13391113,33.40343857,2717,78636,texas,titus,0.986717472
-95.10526276,33.42635727,2717,78637,texas,titus,0.986717472
-95.08234406,33.42062759,2717,78638,texas,titus,0.986717472
-95.04797363,33.40343857,2717,78639,texas,titus,0.986717472
-94.9792099,33.42062759,2717,78640,texas,titus,0.986717472
-94.8932724,33.42635727,2717,78641,texas,titus,0.986717472
-94.84170532,33.41489792,2717,78642,texas,titus,0.986717472
-94.81305695,33.39197922,2717,78643,texas,titus,0.986717472
-101.2702942,31.55278587,2718,78645,texas,tom green,0.95955337
-101.0869446,31.55851746,2718,78646,texas,tom green,0.95955337
-100.8749466,31.5699749,2718,78647,texas,tom green,0.95955337
-100.8577652,31.69602585,2718,78648,texas,tom green,0.95955337
-100.8291092,31.69029427,2718,78649,texas,tom green,0.95955337
-100.2332382,31.69029427,2718,78650,texas,tom green,0.95955337
-100.2332382,31.57570457,2718,78651,texas,tom green,0.95955337
-100.1186447,31.5699749,2718,78652,texas,tom green,0.95955337
-100.1186447,31.0886879,2718,78653,texas,tom green,0.95955337
-100.6973343,31.08296204,2718,78654,texas,tom green,0.95955337
-100.6973343,31.2491188,2718,78655,texas,tom green,0.95955337
-100.7030563,31.52986717,2718,78656,texas,tom green,0.95955337
-101.149971,31.5241375,2718,78657,texas,tom green,0.95955337
-101.2702942,31.5241375,2718,78658,texas,tom green,0.95955337
-101.2702942,31.55278587,2718,78659,texas,tom green,0.95955337
-98.10183716,30.41832924,2719,78661,texas,travis,0.916461093
-98.07318115,30.48708534,2719,78662,texas,travis,0.916461093
-98.12474823,30.50427437,2719,78663,texas,travis,0.916461093
-98.05599976,30.61313629,2719,78664,texas,travis,0.916461093
-98.03881073,30.61313629,2719,78665,texas,travis,0.916461093
-97.9757843,30.62459373,2719,78666,texas,travis,0.916461093
-97.87837982,30.51573181,2719,78667,texas,travis,0.916461093
-97.8841095,30.49281311,2719,78668,texas,travis,0.916461093
-97.80389404,30.43551826,2719,78669,texas,travis,0.916461093
-97.76378632,30.45843697,2719,78670,texas,travis,0.916461093
-97.72368622,30.45270538,2719,78671,texas,travis,0.916461093
-97.70075989,30.48135567,2719,78672,texas,travis,0.916461093
-97.60909271,30.51000404,2719,78673,texas,travis,0.916461093
-97.56898499,30.48135567,2719,78674,texas,travis,0.916461093
-97.54033661,30.48708534,2719,78675,texas,travis,0.916461093
-97.42001343,30.45843697,2719,78676,texas,travis,0.916461093
-97.4028244,30.42978668,2719,78677,texas,travis,0.916461093
-97.36844635,30.40114212,2719,78678,texas,travis,0.916461093
-97.44293213,30.31519699,2719,78679,texas,travis,0.916461093
-97.50022888,30.20633316,2719,78680,texas,travis,0.916461093
-97.64347076,30.06882477,2719,78681,texas,travis,0.916461093
-97.71221924,30.01152992,2719,78682,texas,travis,0.916461093
-97.80389404,30.08601379,2719,78683,texas,travis,0.916461093
-98.01016235,30.22925186,2719,78684,texas,travis,0.916461093
-98.07891083,30.28082085,2719,78685,texas,travis,0.916461093
-98.14767456,30.33811569,2719,78686,texas,travis,0.916461093
-98.10183716,30.41832924,2719,78687,texas,travis,0.916461093
-95.20266724,30.83658981,2720,78689,texas,trinity,0.98128858
-95.23704529,30.85950851,2720,78690,texas,trinity,0.98128858
-95.24277496,30.9053421,2720,78691,texas,trinity,0.98128858
-95.27715302,30.91680336,2720,78692,texas,trinity,0.98128858
-95.31726074,30.91107368,2720,78693,texas,trinity,0.98128858
-95.35163116,30.86523628,2720,78694,texas,trinity,0.98128858
-95.35736084,30.88815498,2720,78695,texas,trinity,0.98128858
-95.38028717,30.85950851,2720,78696,texas,trinity,0.98128858
-95.40319824,30.86523628,2720,78697,texas,trinity,0.98128858
-95.4203949,30.87669754,2720,78698,texas,trinity,0.98128858
-95.40893555,30.92253113,2720,78699,texas,trinity,0.98128858
-95.44903564,30.96264076,2720,78700,texas,trinity,0.98128858
-95.44330597,31.06577301,2720,78701,texas,trinity,0.98128858
-94.9620285,31.40381622,2720,78702,texas,trinity,0.98128858
-94.93910217,31.38089752,2720,78703,texas,trinity,0.98128858
-94.95629883,31.3637104,2720,78704,texas,trinity,0.98128858
-94.88181305,31.317873,2720,78705,texas,trinity,0.98128858
-94.90472412,31.28922653,2720,78706,texas,trinity,0.98128858
-94.8703537,31.26630783,2720,78707,texas,trinity,0.98128858
-94.8703537,31.23192787,2720,78708,texas,trinity,0.98128858
-94.84170532,31.16890526,2720,78709,texas,trinity,0.98128858
-94.89899445,31.11733818,2720,78710,texas,trinity,0.98128858
-94.96775818,31.03712463,2720,78711,texas,trinity,0.98128858
-95.08807373,30.94544983,2720,78712,texas,trinity,0.98128858
-95.20266724,30.83658981,2720,78713,texas,trinity,0.98128858
-94.56668854,31.08296204,2721,78715,texas,tyler,0.953152716
-94.45782471,31.05431175,2721,78716,texas,tyler,0.953152716
-94.4520874,31.03712463,2721,78717,texas,tyler,0.953152716
-94.42344666,31.05431175,2721,78718,texas,tyler,0.953152716
-94.36042023,31.07150078,2721,78719,texas,tyler,0.953152716
-94.33750153,31.05431175,2721,78720,texas,tyler,0.953152716
-94.2973938,31.06577301,2721,78721,texas,tyler,0.953152716
-94.234375,31.02566338,2721,78722,texas,tyler,0.953152716
-94.2515564,30.97982979,2721,78723,texas,tyler,0.953152716
-94.19426727,30.93972206,2721,78724,texas,tyler,0.953152716
-94.21144867,30.85950851,2721,78725,texas,tyler,0.953152716
-94.07966614,30.68188858,2721,78726,texas,tyler,0.953152716
-94.06821442,30.65324402,2721,78727,texas,tyler,0.953152716
-94.09686279,30.60740662,2721,78728,texas,tyler,0.953152716
-94.07966614,30.56729889,2721,78729,texas,tyler,0.953152716
-94.08539581,30.53865051,2721,78730,texas,tyler,0.953152716
-94.55522919,30.53865051,2721,78731,texas,tyler,0.953152716
-94.57814026,30.60740662,2721,78732,texas,tyler,0.953152716
-94.63543701,30.85950851,2721,78733,texas,tyler,0.953152716
-94.67554474,31.02566338,2721,78734,texas,tyler,0.953152716
-94.56668854,31.08296204,2721,78735,texas,tyler,0.953152716
-94.73857117,32.93361664,2722,78737,texas,upshur,0.949156009
-94.70992279,32.90496445,2722,78738,texas,upshur,0.949156009
-94.70992279,32.82475281,2722,78739,texas,upshur,0.949156009
-94.70992279,32.67578125,2722,78740,texas,upshur,0.949156009
-94.76721954,32.69297028,2722,78741,texas,upshur,0.949156009
-94.83024597,32.62421799,2722,78742,texas,upshur,0.949156009
-94.94483185,32.57838058,2722,78743,texas,upshur,0.949156009
-94.99639893,32.54973221,2722,78744,texas,upshur,0.949156009
-95.01932526,32.53254318,2722,78745,texas,upshur,0.949156009
-95.03650665,32.53827286,2722,78746,texas,upshur,0.949156009
